state_fips_code,state_name,forecast_date,prediction_date,new_confirmed,cumulative_confirmed,new_deaths,cumulative_deaths,hospitalized_patients,intensive_care_patients,ventilator_patients,recovered,new_confirmed_ground_truth,cumulative_confirmed_ground_truth,new_deaths_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,intensive_care_patients_ground_truth,ventilator_patients_ground_truth,recovered_documented_ground_truth
18,Indiana,2020-08-24,2020-07-06,,,,,,,,,323.0,48524.0,5.0,2698.0,613.0,229.0,88.0,36788.0
26,Michigan,2020-08-24,2020-07-06,,,,,,,,,316.0,68863.0,3.0,6148.0,505.0,174.0,92.0,52841.0
34,New Jersey,2020-08-24,2020-07-06,,,,,,,,,209.0,173611.0,18.0,15229.0,861.0,187.0,152.0,30729.0
29,Missouri,2020-08-24,2020-07-06,,,,,,,,,343.0,21463.0,0.0,1020.0,740.0,,73.0,
05,Arkansas,2020-08-24,2020-07-06,,,,,,,,,439.0,24253.0,5.0,292.0,337.0,,81.0,17834.0
22,Louisiana,2020-08-24,2020-07-06,,,,,,,,,1101.0,66327.0,8.0,3296.0,964.0,,109.0,43026.0
53,Washington,2020-08-24,2020-07-06,,,,,,,,,1087.0,36985.0,10.0,1369.0,248.0,,39.0,
25,Massachusetts,2020-08-24,2020-07-06,,,,,,,,,163.0,110066.0,15.0,8197.0,603.0,99.0,51.0,93157.0
51,Virginia,2020-08-24,2020-07-06,,,,,,,,,354.0,66102.0,0.0,1853.0,783.0,194.0,86.0,8809.0
28,Mississippi,2020-08-24,2020-07-06,,,,,,,,,357.0,31257.0,3.0,1114.0,825.0,165.0,98.0,22167.0
32,Nevada,2020-08-24,2020-07-06,,,,,,,,,491.0,22909.0,3.0,537.0,748.0,201.0,114.0,742.0
39,Ohio,2020-08-24,2020-07-06,,,,,,,,,806.0,57956.0,16.0,2927.0,837.0,267.0,140.0,40813.0
04,Arizona,2020-08-24,2020-07-06,,,,,,,,,3352.0,101455.0,4.0,1829.0,3212.0,839.0,533.0,11836.0
36,New York,2020-08-24,2020-07-06,,,,,,,,,518.0,397649.0,13.0,32219.0,817.0,170.0,103.0,71040.0
42,Pennsylvania,2020-08-24,2020-07-06,,,,,,,,,697.0,95100.0,1.0,6754.0,598.0,,107.0,70437.0
17,Illinois,2020-08-24,2020-07-06,,,,,,,,,611.0,147862.0,6.0,7026.0,1395.0,321.0,151.0,
56,Wyoming,2020-08-24,2020-09-07,53.912597656300022,4276.8647460938,1.1649551391999964,48.2677154541,77.1337966919,19.8622398376,6.6780958176,3130.2028808594,,,,,,,,
31,Nebraska,2020-08-24,2020-08-06,,,,,,,,,332.0,27821.0,0.0,340.0,148.0,,,19885.0
30,Montana,2020-08-24,2020-08-06,,,,,,,,,173.0,4602.0,0.0,65.0,87.0,,,2964.0
10,Delaware,2020-08-24,2020-08-06,,,,,,,,,69.0,15365.0,0.0,587.0,45.0,15.0,,8365.0
09,Connecticut,2020-08-24,2020-08-06,,,,,,,,,20.0,50245.0,0.0,4437.0,66.0,,,8721.0
56,Wyoming,2020-08-24,2020-08-06,,,,,,,,,30.0,2953.0,0.0,27.0,16.0,,,2366.0
35,New Mexico,2020-08-24,2020-08-06,,,,,,,,,207.0,21773.0,2.0,669.0,138.0,,,8828.0
49,Utah,2020-08-24,2020-08-06,,,,,,,,,439.0,34114.0,3.0,272.0,220.0,80.0,,31619.0
46,South Dakota,2020-08-24,2020-08-06,,,,,,,,,105.0,9273.0,4.0,141.0,44.0,,,8145.0
16,Idaho,2020-08-24,2020-08-06,,,,,,,,,693.0,23401.0,6.0,223.0,242.0,42.0,,8207.0
27,Minnesota,2020-08-24,2020-08-06,,,,,,,,,861.0,58640.0,7.0,1677.0,319.0,153.0,,51604.0
55,Wisconsin,2020-08-24,2020-08-06,,,,,,,,,839.0,57779.0,8.0,978.0,251.0,104.0,,47221.0
21,Kentucky,2020-08-24,2020-08-06,,,,,,,,,513.0,33254.0,8.0,760.0,701.0,140.0,,8523.0
40,Oklahoma,2020-08-24,2020-08-06,,,,,,,,,837.0,41401.0,10.0,593.0,643.0,216.0,,34320.0
24,Maryland,2020-08-24,2020-08-06,,,,,,,,,579.0,93005.0,15.0,3551.0,535.0,139.0,,5790.0
01,Alabama,2020-08-24,2020-08-06,,,,,,,,,1938.0,96592.0,19.0,1714.0,1613.0,,,37923.0
47,Tennessee,2020-08-24,2020-08-06,,,,,,,,,2214.0,113519.0,40.0,1170.0,1497.0,,,77558.0
12,Florida,2020-08-24,2020-08-06,,,,,,,,,7650.0,510389.0,120.0,7747.0,7459.0,,,
38,North Dakota,2020-08-24,2020-08-06,,,,,,,,,120.0,7177.0,1.0,109.0,46.0,,,5949.0
50,Vermont,2020-08-24,2020-08-06,,,,,,,,,9.0,1445.0,1.0,58.0,6.0,,,1258.0
08,Colorado,2020-08-24,2020-08-06,,,,,,,,,448.0,49418.0,1.0,1852.0,320.0,,,5471.0
33,New Hampshire,2020-08-24,2020-08-06,,,,,,,,,23.0,6742.0,1.0,419.0,20.0,,,5923.0
48,Texas,2020-08-24,2020-08-06,,,,,,,,,6921.0,483920.0,259.0,8569.0,8302.0,2917.0,,323804.0
37,North Carolina,2020-08-24,2020-08-06,,,,,,,,,2069.0,131802.0,41.0,2126.0,1147.0,333.0,,105093.0
13,Georgia,2020-08-24,2020-08-06,,,,,,,,,2905.0,189300.0,43.0,3942.0,3006.0,,,
06,California,2020-08-24,2020-08-06,,,,,,,,,10733.0,541339.0,213.0,10021.0,7485.0,2026.0,,
02,Alaska,2020-08-24,2020-08-06,,,,,,,,,35.0,3483.0,0.0,25.0,42.0,,2.0,1220.0
44,Rhode Island,2020-08-24,2020-08-06,,,,,,,,,130.0,19611.0,2.0,1014.0,83.0,11.0,4.0,1866.0
54,West Virginia,2020-08-24,2020-08-06,,,,,,,,,116.0,7278.0,0.0,124.0,123.0,47.0,11.0,5330.0
11,District of Columbia,2020-08-24,2020-08-06,,,,,,,,,75.0,12518.0,0.0,587.0,98.0,23.0,12.0,10094.0
15,Hawaii,2020-08-24,2020-08-06,,,,,,,,,151.0,2891.0,2.0,28.0,83.0,15.0,13.0,1402.0
20,Kansas,2020-08-24,2020-08-06,,,,,,,,,361.0,29617.0,6.0,378.0,358.0,78.0,25.0,1254.0
41,Oregon,2020-08-24,2020-08-06,,,,,,,,,246.0,20224.0,1.0,339.0,230.0,58.0,29.0,4065.0
19,Iowa,2020-08-24,2020-08-06,,,,,,,,,723.0,47559.0,12.0,912.0,237.0,68.0,32.0,35548.0
25,Massachusetts,2020-08-24,2020-08-06,,,,,,,,,231.0,119774.0,32.0,8690.0,403.0,73.0,32.0,99021.0
34,New Jersey,2020-08-24,2020-08-06,,,,,,,,,374.0,183701.0,7.0,15849.0,754.0,129.0,54.0,32811.0
53,Washington,2020-08-24,2020-08-06,,,,,,,,,833.0,60917.0,29.0,1653.0,426.0,,58.0,
32,Nevada,2020-08-24,2020-08-06,,,,,,,,,729.0,53557.0,10.0,900.0,1117.0,307.0,208.0,1251.0
23,Maine,2020-08-24,2020-08-06,,,,,,,,,5.0,3999.0,0.0,124.0,11.0,3.0,1.0,3475.0
28,Mississippi,2020-08-24,2020-08-06,,,,,,,,,956.0,64400.0,21.0,1825.0,1184.0,337.0,193.0,42391.0
36,New York,2020-08-24,2020-08-06,,,,,,,,,703.0,418928.0,2.0,32756.0,570.0,132.0,69.0,73472.0
45,South Carolina,2020-08-24,2020-08-06,,,,,,,,,1325.0,96797.0,48.0,1942.0,1492.0,356.0,276.0,32859.0
18,Indiana,2020-08-24,2020-08-06,,,,,,,,,1040.0,71015.0,6.0,3013.0,1009.0,301.0,82.0,53301.0
42,Pennsylvania,2020-08-24,2020-08-06,,,,,,,,,801.0,121247.0,28.0,7282.0,663.0,,98.0,88555.0
29,Missouri,2020-08-24,2020-08-06,,,,,,,,,1062.0,50408.0,4.0,1244.0,966.0,,110.0,
17,Illinois,2020-08-24,2020-08-06,,,,,,,,,1955.0,189705.0,21.0,7791.0,1517.0,346.0,132.0,
26,Michigan,2020-08-24,2020-08-06,,,,,,,,,768.0,90063.0,28.0,6431.0,694.0,232.0,132.0,60022.0
51,Virginia,2020-08-24,2020-08-06,,,,,,,,,818.0,95867.0,25.0,2299.0,1349.0,284.0,157.0,12635.0
04,Arizona,2020-08-24,2020-08-06,,,,,,,,,1453.0,183656.0,70.0,4002.0,1879.0,593.0,427.0,24531.0
05,Arkansas,2020-08-24,2020-08-06,,,,,,,,,735.0,47028.0,7.0,515.0,514.0,,111.0,39555.0
39,Ohio,2020-08-24,2020-08-06,,,,,,,,,1166.0,97471.0,22.0,3618.0,979.0,342.0,182.0,74612.0
22,Louisiana,2020-08-24,2020-08-06,,,,,,,,,1303.0,127246.0,50.0,4146.0,1457.0,,215.0,89083.0
50,Vermont,2020-08-24,2020-05-30,,,,,,,,,2.0,977.0,0.0,55.0,17.0,,,865.0
33,New Hampshire,2020-08-24,2020-05-30,,,,,,,,,0.0,4492.0,0.0,238.0,105.0,,,2802.0
20,Kansas,2020-08-24,2020-05-30,,,,,,,,,28.0,9690.0,0.0,215.0,,,,547.0
15,Hawaii,2020-08-24,2020-05-30,,,,,,,,,2.0,641.0,0.0,17.0,,,,605.0
16,Idaho,2020-08-24,2020-05-30,,,,,,,,,33.0,2803.0,0.0,82.0,30.0,,,2225.0
02,Alaska,2020-08-24,2020-05-30,,,,,,,,,4.0,433.0,0.0,10.0,14.0,,2.0,368.0
30,Montana,2020-08-24,2020-05-30,,,,,,,,,12.0,505.0,0.0,17.0,2.0,,,448.0
46,South Dakota,2020-08-24,2020-05-30,,,,,,,,,94.0,4960.0,3.0,62.0,93.0,,,3805.0
49,Utah,2020-08-24,2020-05-30,,,,,,,,,190.0,8545.0,3.0,99.0,139.0,,,5995.0
47,Tennessee,2020-08-24,2020-05-30,,,,,,,,,464.0,22148.0,3.0,360.0,516.0,,,15193.0
45,South Carolina,2020-08-24,2020-05-30,,,,,,,,,263.0,11394.0,4.0,487.0,387.0,,,6459.0
10,Delaware,2020-08-24,2020-05-30,,,,,,,,,186.0,9422.0,5.0,361.0,174.0,,,5205.0
31,Nebraska,2020-08-24,2020-05-30,,,,,,,,,257.0,13905.0,6.0,170.0,,,,
35,New Mexico,2020-08-24,2020-05-30,,,,,,,,,131.0,7624.0,7.0,351.0,193.0,,,2728.0
53,Washington,2020-08-24,2020-05-30,,,,,,,,,278.0,21349.0,7.0,1118.0,319.0,,88.0,
08,Colorado,2020-08-24,2020-05-30,,,,,,,,,486.0,26084.0,7.0,1443.0,421.0,,,3859.0
01,Alabama,2020-08-24,2020-05-30,,,,,,,,,328.0,17359.0,8.0,618.0,536.0,,,9355.0
37,North Carolina,2020-08-24,2020-05-30,,,,,,,,,909.0,27794.0,10.0,929.0,638.0,,,14954.0
13,Georgia,2020-08-24,2020-05-30,,,,,,,,,430.0,44336.0,17.0,1973.0,850.0,,,
29,Missouri,2020-08-24,2020-05-30,,,,,,,,,135.0,12251.0,18.0,786.0,679.0,,85.0,
22,Louisiana,2020-08-24,2020-05-30,,,,,,,,,775.0,39577.0,19.0,2786.0,674.0,,84.0,28700.0
12,Florida,2020-08-24,2020-05-30,,,,,,,,,927.0,55424.0,34.0,2447.0,,,,
09,Connecticut,2020-08-24,2020-05-30,,,,,,,,,260.0,42022.0,44.0,3912.0,533.0,,,7127.0
48,Texas,2020-08-24,2020-05-30,,,,,,,,,1993.0,62894.0,46.0,1769.0,1752.0,,,40068.0
38,North Dakota,2020-08-24,2020-05-30,,,,,,,,,34.0,2554.0,1.0,60.0,34.0,,,1943.0
05,Arkansas,2020-08-24,2020-05-30,,,,,,,,,236.0,7013.0,1.0,133.0,104.0,,26.0,5166.0
56,Wyoming,2020-08-24,2020-05-30,,,,,,,,,7.0,898.0,1.0,16.0,13.0,,,658.0
42,Pennsylvania,2020-08-24,2020-05-30,,,,,,,,,713.0,75697.0,73.0,5537.0,1352.0,,295.0,47133.0
54,West Virginia,2020-08-24,2020-05-30,,,,,,,,,38.0,1989.0,1.0,75.0,33.0,14.0,8.0,1290.0
23,Maine,2020-08-24,2020-05-30,,,,,,,,,56.0,2282.0,4.0,89.0,46.0,18.0,11.0,1505.0
41,Oregon,2020-08-24,2020-05-30,,,,,,,,,54.0,4185.0,2.0,153.0,131.0,32.0,17.0,2137.0
44,Rhode Island,2020-08-24,2020-05-30,,,,,,,,,184.0,14819.0,18.0,711.0,219.0,50.0,32.0,1225.0
32,Nevada,2020-08-24,2020-05-30,,,,,,,,,141.0,8517.0,11.0,417.0,371.0,92.0,42.0,428.0
55,Wisconsin,2020-08-24,2020-05-30,,,,,,,,,523.0,18230.0,20.0,588.0,617.0,144.0,,11338.0
34,New Jersey,2020-08-24,2020-05-30,,,,,,,,,764.0,159608.0,105.0,13450.0,2626.0,672.0,499.0,26301.0
28,Mississippi,2020-08-24,2020-05-30,,,,,,,,,436.0,15229.0,13.0,723.0,593.0,145.0,92.0,9401.0
04,Arizona,2020-08-24,2020-05-30,,,,,,,,,786.0,19258.0,18.0,904.0,975.0,386.0,241.0,4657.0
39,Ohio,2020-08-24,2020-05-30,,,,,,,,,467.0,35033.0,18.0,2149.0,806.0,339.0,219.0,
26,Michigan,2020-08-24,2020-05-30,,,,,,,,,219.0,58025.0,55.0,5631.0,774.0,371.0,250.0,38099.0
40,Oklahoma,2020-08-24,2020-05-30,,,,,,,,,80.0,6418.0,5.0,334.0,154.0,65.0,,5435.0
21,Kentucky,2020-08-24,2020-05-30,,,,,,,,,240.0,9704.0,13.0,431.0,499.0,81.0,,3231.0
11,District of Columbia,2020-08-24,2020-05-30,,,,,,,,,179.0,8717.0,2.0,462.0,317.0,109.0,66.0,1100.0
51,Virginia,2020-08-24,2020-05-30,,,,,,,,,1078.0,43611.0,12.0,1370.0,1471.0,372.0,194.0,5745.0
25,Massachusetts,2020-08-24,2020-05-30,,,,,,,,,893.0,99721.0,50.0,6767.0,1904.0,453.0,,78108.0
27,Minnesota,2020-08-24,2020-05-30,,,,,,,,,659.0,24190.0,30.0,1036.0,589.0,263.0,,17864.0
19,Iowa,2020-08-24,2020-05-30,,,,,,,,,287.0,19244.0,7.0,531.0,368.0,118.0,69.0,11019.0
36,New York,2020-08-24,2020-05-30,,,,,,,,,1376.0,369660.0,87.0,30429.0,3619.0,1124.0,857.0,65609.0
18,Indiana,2020-08-24,2020-05-30,,,,,,,,,653.0,34211.0,15.0,2125.0,1149.0,412.0,161.0,
24,Maryland,2020-08-24,2020-05-30,,,,,,,,,1027.0,52015.0,43.0,2509.0,1239.0,492.0,,3649.0
06,California,2020-08-24,2020-05-30,,,,,,,,,3257.0,109895.0,67.0,4144.0,4215.0,1273.0,,
17,Illinois,2020-08-24,2020-05-30,,,,,,,,,1463.0,118799.0,60.0,5329.0,3336.0,925.0,661.0,
08,Colorado,2020-08-24,2020-07-03,,,,,,,,,260.0,33595.0,0.0,1701.0,270.0,,,4541.0
38,North Dakota,2020-08-24,2020-07-03,,,,,,,,,65.0,3722.0,0.0,80.0,20.0,,,3266.0
46,South Dakota,2020-08-24,2020-07-03,,,,,,,,,85.0,6978.0,0.0,97.0,58.0,,,6049.0
50,Vermont,2020-08-24,2020-07-03,,,,,,,,,9.0,1236.0,0.0,56.0,16.0,,,967.0
56,Wyoming,2020-08-24,2020-07-03,,,,,,,,,32.0,1582.0,0.0,20.0,8.0,,,1154.0
31,Nebraska,2020-08-24,2020-07-03,,,,,,,,,208.0,19660.0,2.0,284.0,121.0,,,14022.0
05,Arkansas,2020-08-24,2020-07-03,,,,,,,,,547.0,22622.0,2.0,281.0,285.0,,70.0,16164.0
20,Kansas,2020-08-24,2020-07-03,,,,,,,,,657.0,15659.0,2.0,282.0,,,,842.0
29,Missouri,2020-08-24,2020-07-03,,,,,,,,,420.0,20559.0,3.0,1016.0,716.0,,78.0,
35,New Mexico,2020-08-24,2020-07-03,,,,,,,,,256.0,12776.0,8.0,511.0,127.0,,,5627.0
13,Georgia,2020-08-24,2020-07-03,,,,,,,,,2604.0,85079.0,8.0,2809.0,1671.0,,,
45,South Carolina,2020-08-24,2020-07-03,,,,,,,,,1831.0,41532.0,9.0,793.0,1148.0,,,16994.0
09,Connecticut,2020-08-24,2020-07-03,,,,,,,,,71.0,46717.0,9.0,4335.0,95.0,,,8210.0
53,Washington,2020-08-24,2020-07-03,,,,,,,,,627.0,34778.0,10.0,1352.0,334.0,,62.0,
37,North Carolina,2020-08-24,2020-07-03,,,,,,,,,2046.0,70262.0,10.0,1419.0,951.0,,,45538.0
47,Tennessee,2020-08-24,2020-07-03,,,,,,,,,1766.0,47647.0,14.0,626.0,949.0,,,29591.0
01,Alabama,2020-08-24,2020-07-03,,,,,,,,,1754.0,41865.0,21.0,1006.0,838.0,,,22082.0
22,Louisiana,2020-08-24,2020-07-03,,,,,,,,,1728.0,63289.0,23.0,3278.0,852.0,,93.0,43026.0
42,Pennsylvania,2020-08-24,2020-07-03,,,,,,,,,780.0,93392.0,34.0,6746.0,598.0,,105.0,69217.0
48,Texas,2020-08-24,2020-07-03,,,,,,,,,7662.0,186799.0,72.0,2907.0,7652.0,,,93572.0
02,Alaska,2020-08-24,2020-07-03,,,,,,,,,46.0,1060.0,1.0,15.0,25.0,,3.0,539.0
30,Montana,2020-08-24,2020-07-03,,,,,,,,,45.0,1128.0,1.0,23.0,17.0,,,678.0
15,Hawaii,2020-08-24,2020-07-03,,,,,,,,,28.0,957.0,1.0,19.0,,,,746.0
33,New Hampshire,2020-08-24,2020-07-03,,,,,,,,,35.0,5857.0,1.0,376.0,31.0,,,4508.0
12,Florida,2020-08-24,2020-07-03,,,,,,,,,9488.0,178594.0,67.0,3684.0,,,,
23,Maine,2020-08-24,2020-07-03,,,,,,,,,45.0,3373.0,0.0,105.0,27.0,9.0,3.0,2731.0
44,Rhode Island,2020-08-24,2020-07-03,,,,,,,,,50.0,16991.0,1.0,960.0,61.0,9.0,7.0,1657.0
54,West Virginia,2020-08-24,2020-07-03,,,,,,,,,73.0,3126.0,0.0,93.0,25.0,11.0,4.0,2396.0
10,Delaware,2020-08-24,2020-07-03,,,,,,,,,192.0,11923.0,2.0,512.0,57.0,13.0,,6692.0
16,Idaho,2020-08-24,2020-07-03,,,,,,,,,401.0,6994.0,1.0,93.0,64.0,23.0,,2801.0
11,District of Columbia,2020-08-24,2020-07-03,,,,,,,,,45.0,10435.0,1.0,555.0,110.0,38.0,24.0,1497.0
19,Iowa,2020-08-24,2020-07-03,,,,,,,,,204.0,30463.0,2.0,721.0,146.0,40.0,20.0,24338.0
41,Oregon,2020-08-24,2020-07-03,,,,,,,,,342.0,9636.0,0.0,209.0,173.0,52.0,25.0,2759.0
34,New Jersey,2020-08-24,2020-07-03,,,,,,,,,386.0,172742.0,57.0,15164.0,1028.0,216.0,167.0,30464.0
26,Michigan,2020-08-24,2020-07-03,,,,,,,,,475.0,67810.0,3.0,6142.0,548.0,193.0,92.0,51099.0
18,Indiana,2020-08-24,2020-07-03,,,,,,,,,528.0,46915.0,19.0,2681.0,633.0,217.0,81.0,35756.0
39,Ohio,2020-08-24,2020-07-03,,,,,,,,,1091.0,55257.0,0.0,2903.0,740.0,233.0,100.0,39423.0
04,Arizona,2020-08-24,2020-07-03,,,,,,,,,4427.0,91872.0,34.0,1798.0,3013.0,741.0,489.0,10478.0
06,California,2020-08-24,2020-07-03,,,,,,,,,3964.0,250514.0,50.0,6315.0,7024.0,1871.0,,
49,Utah,2020-08-24,2020-07-03,,,,,,,,,479.0,19296.0,3.0,152.0,232.0,85.0,,13408.0
32,Nevada,2020-08-24,2020-07-03,,,,,,,,,985.0,20718.0,3.0,528.0,704.0,219.0,87.0,727.0
25,Massachusetts,2020-08-24,2020-07-03,,,,,,,,,288.0,109560.0,17.0,8148.0,656.0,106.0,55.0,93157.0
27,Minnesota,2020-08-24,2020-07-03,,,,,,,,,414.0,37624.0,8.0,1503.0,270.0,132.0,,32347.0
36,New York,2020-08-24,2020-07-03,,,,,,,,,918.0,395872.0,73.0,32137.0,857.0,188.0,125.0,70794.0
40,Oklahoma,2020-08-24,2020-07-03,,,,,,,,,538.0,15069.0,3.0,398.0,391.0,165.0,,11519.0
55,Wisconsin,2020-08-24,2020-07-03,,,,,,,,,579.0,30317.0,3.0,796.0,244.0,75.0,,24043.0
21,Kentucky,2020-08-24,2020-07-03,,,,,,,,,297.0,16376.0,4.0,585.0,455.0,99.0,,4747.0
24,Maryland,2020-08-24,2020-07-03,,,,,,,,,538.0,68961.0,11.0,3223.0,422.0,143.0,,5023.0
28,Mississippi,2020-08-24,2020-07-03,,,,,,,,,914.0,29684.0,11.0,1103.0,863.0,167.0,94.0,19388.0
51,Virginia,2020-08-24,2020-07-03,,,,,,,,,658.0,64393.0,29.0,1845.0,818.0,207.0,95.0,8711.0
17,Illinois,2020-08-24,2020-07-03,,,,,,,,,869.0,145750.0,18.0,7005.0,1349.0,334.0,164.0,
56,Wyoming,2020-08-24,2020-06-11,,,,,,,,,29.0,1009.0,0.0,18.0,7.0,,,814.0
15,Hawaii,2020-08-24,2020-06-11,,,,,,,,,7.0,680.0,0.0,17.0,,,,622.0
16,Idaho,2020-08-24,2020-06-11,,,,,,,,,0.0,3260.0,0.0,85.0,28.0,7.0,,2628.0
50,Vermont,2020-08-24,2020-06-11,,,,,,,,,15.0,1110.0,0.0,55.0,12.0,,,905.0
30,Montana,2020-08-24,2020-06-11,,,,,,,,,2.0,563.0,0.0,18.0,7.0,,,487.0
40,Oklahoma,2020-08-24,2020-06-11,,,,,,,,,143.0,7626.0,2.0,358.0,153.0,58.0,,6263.0
49,Utah,2020-08-24,2020-06-11,,,,,,,,,292.0,11124.0,3.0,117.0,188.0,,,7745.0
20,Kansas,2020-08-24,2020-06-11,,,,,,,,,73.0,10823.0,3.0,243.0,,,,657.0
46,South Dakota,2020-08-24,2020-06-11,,,,,,,,,61.0,5665.0,4.0,73.0,87.0,,,4664.0
47,Tennessee,2020-08-24,2020-06-11,,,,,,,,,410.0,27883.0,4.0,436.0,606.0,,,18992.0
33,New Hampshire,2020-08-24,2020-06-11,,,,,,,,,31.0,5209.0,7.0,308.0,81.0,,,3585.0
21,Kentucky,2020-08-24,2020-06-11,,,,,,,,,62.0,11945.0,9.0,493.0,514.0,81.0,,3379.0
08,Colorado,2020-08-24,2020-06-11,,,,,,,,,148.0,28632.0,10.0,1582.0,277.0,,,4150.0
35,New Mexico,2020-08-24,2020-06-11,,,,,,,,,117.0,9367.0,10.0,420.0,197.0,,,3806.0
01,Alabama,2020-08-24,2020-06-11,,,,,,,,,856.0,22845.0,11.0,755.0,647.0,,,13508.0
55,Wisconsin,2020-08-24,2020-06-11,,,,,,,,,333.0,21926.0,11.0,682.0,306.0,101.0,,15348.0
45,South Carolina,2020-08-24,2020-06-11,,,,,,,,,682.0,16441.0,13.0,588.0,494.0,,,7928.0
27,Minnesota,2020-08-24,2020-06-11,,,,,,,,,447.0,29316.0,13.0,1280.0,411.0,196.0,,24870.0
37,North Carolina,2020-08-24,2020-06-11,,,,,,,,,1111.0,39584.0,16.0,1106.0,812.0,,,23653.0
31,Nebraska,2020-08-24,2020-06-11,,,,,,,,,257.0,16315.0,21.0,212.0,175.0,,,8946.0
09,Connecticut,2020-08-24,2020-06-11,,,,,,,,,114.0,44461.0,26.0,4146.0,246.0,,,7611.0
48,Texas,2020-08-24,2020-06-11,,,,,,,,,1881.0,82658.0,31.0,2068.0,2008.0,,,54096.0
24,Maryland,2020-08-24,2020-06-11,,,,,,,,,732.0,60197.0,31.0,2875.0,902.0,358.0,,4365.0
06,California,2020-08-24,2020-06-11,,,,,,,,,3724.0,143439.0,80.0,4934.0,4534.0,1325.0,,
38,North Dakota,2020-08-24,2020-06-11,,,,,,,,,39.0,2980.0,1.0,74.0,32.0,,,2515.0
10,Delaware,2020-08-24,2020-06-11,,,,,,,,,50.0,10106.0,1.0,414.0,109.0,,,6001.0
13,Georgia,2020-08-24,2020-06-11,,,,,,,,,867.0,52332.0,45.0,2337.0,842.0,,,
12,Florida,2020-08-24,2020-06-11,,,,,,,,,1698.0,69069.0,47.0,2848.0,,,,
54,West Virginia,2020-08-24,2020-06-11,,,,,,,,,23.0,2217.0,1.0,86.0,38.0,8.0,2.0,1516.0
02,Alaska,2020-08-24,2020-06-11,,,,,,,,,17.0,609.0,0.0,11.0,18.0,,4.0,397.0
23,Maine,2020-08-24,2020-06-11,,,,,,,,,30.0,2667.0,0.0,100.0,29.0,12.0,5.0,2062.0
44,Rhode Island,2020-08-24,2020-06-11,,,,,,,,,106.0,15862.0,11.0,823.0,146.0,26.0,16.0,1419.0
41,Oregon,2020-08-24,2020-06-11,,,,,,,,,177.0,5237.0,2.0,171.0,130.0,39.0,19.0,2350.0
19,Iowa,2020-08-24,2020-06-11,,,,,,,,,347.0,22973.0,9.0,640.0,242.0,75.0,48.0,13956.0
22,Louisiana,2020-08-24,2020-06-11,,,,,,,,,442.0,44472.0,19.0,2987.0,553.0,,77.0,33904.0
51,Virginia,2020-08-24,2020-06-11,,,,,,,,,470.0,52647.0,6.0,1520.0,1069.0,273.0,138.0,6895.0
39,Ohio,2020-08-24,2020-06-11,,,,,,,,,429.0,40004.0,33.0,2492.0,563.0,225.0,155.0,
04,Arizona,2020-08-24,2020-06-11,,,,,,,,,1415.0,31267.0,34.0,1135.0,1291.0,429.0,278.0,5980.0
32,Nevada,2020-08-24,2020-06-11,,,,,,,,,255.0,10473.0,10.0,459.0,337.0,72.0,35.0,560.0
05,Arkansas,2020-08-24,2020-06-11,,,,,,,,,448.0,10816.0,6.0,171.0,187.0,,45.0,7351.0
11,District of Columbia,2020-08-24,2020-06-11,,,,,,,,,52.0,9589.0,3.0,502.0,238.0,82.0,53.0,1143.0
29,Missouri,2020-08-24,2020-06-11,,,,,,,,,164.0,14292.0,0.0,837.0,537.0,,59.0,
53,Washington,2020-08-24,2020-06-11,,,,,,,,,425.0,24779.0,18.0,1194.0,226.0,,63.0,
18,Indiana,2020-08-24,2020-06-11,,,,,,,,,411.0,38748.0,25.0,2380.0,887.0,331.0,118.0,27321.0
36,New York,2020-08-24,2020-06-11,,,,,,,,,736.0,380892.0,31.0,31269.0,2042.0,581.0,424.0,68211.0
25,Massachusetts,2020-08-24,2020-06-11,,,,,,,,,511.0,104612.0,38.0,7491.0,1260.0,296.0,181.0,88725.0
17,Illinois,2020-08-24,2020-06-11,,,,,,,,,763.0,130485.0,90.0,6184.0,2365.0,638.0,379.0,
28,Mississippi,2020-08-24,2020-06-11,,,,,,,,,0.0,18483.0,0.0,868.0,655.0,160.0,99.0,13356.0
26,Michigan,2020-08-24,2020-06-11,,,,,,,,,243.0,61114.0,30.0,5910.0,661.0,249.0,150.0,42041.0
42,Pennsylvania,2020-08-24,2020-06-11,,,,,,,,,532.0,81848.0,51.0,6113.0,946.0,,215.0,55665.0
34,New Jersey,2020-08-24,2020-06-11,,,,,,,,,470.0,165816.0,67.0,14291.0,1512.0,445.0,319.0,28376.0
38,North Dakota,2020-08-24,2020-06-24,,,,,,,,,42.0,3362.0,0.0,78.0,27.0,,,3044.0
16,Idaho,2020-08-24,2020-06-24,,,,,,,,,148.0,4402.0,0.0,89.0,34.0,14.0,,3484.0
15,Hawaii,2020-08-24,2020-06-24,,,,,,,,,14.0,821.0,0.0,17.0,,,,673.0
20,Kansas,2020-08-24,2020-06-24,,,,,,,,,393.0,12930.0,0.0,260.0,,,,747.0
49,Utah,2020-08-24,2020-06-24,,,,,,,,,385.0,15305.0,0.0,141.0,245.0,77.0,,10334.0
56,Wyoming,2020-08-24,2020-06-24,,,,,,,,,28.0,1282.0,0.0,20.0,7.0,,,966.0
50,Vermont,2020-08-24,2020-06-24,,,,,,,,,20.0,1184.0,0.0,56.0,13.0,,,930.0
